taxa,date,country,location,lon,lat,x,y,z
A/Boston/DOA15/2011,2011.047,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
A/Bahia/45/2011,2011.052,Brazil,Bahia,-41.7007272,-12.579738,4642.58611518536,-4136.49904463065,-1387.59173277221
A/South_Carolina/NHRC0001/2011,2011.074,USA,SouthCarolina,-81.1637245,33.836081,812.907208284529,-5229.16046533976,3547.49259314896
A/Ontario/018/2011,2011.074,Canada,Ontario,-85.323214,51.253775,325.114010155243,-3974.15492900321,4968.90676916767
A/Ontario/019/2011,2011.077,Canada,Ontario,-85.323214,51.253775,325.114010155243,-3974.15492900321,4968.90676916767
BEIJING-HUAIROU/1155/2011,2011.079,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Hokkaido/10H039/2011,2011.082,Japan,Hokkaido,142.8634737,43.2203266,-3701.16606990569,2802.88080600502,4362.89696306337
A/Kyoto/10K207/2011,2011.082,Japan,Kyoto,135.7681489,35.011564,-3738.87403502318,3639.94232772931,3655.30871487403
A/Niigata/10F271/2011,2011.09,Japan,Niigata,139.0363708,37.9161244,-3795.37833930167,3295.04453171299,3915.02564430783
A/Nagasaki/10N053/2011,2011.093,Japan,Nagasaki,129.8778888,32.7503334,-3435.45413880803,4111.98071004047,3446.57953635221
A/Hokkaido/10H060/2011,2011.101,Japan,Hokkaido,142.8634737,43.2203266,-3701.16606990569,2802.88080600502,4362.89696306337
A/Ontario/023/2011,2011.104,Canada,Ontario,-85.323214,51.253775,325.114010155243,-3974.15492900321,4968.90676916767
BEIJING-XICHENG/1293/2011,2011.104,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Hyogo/10K300/2011,2011.11,Japan,Hyogo,134.5453787,34.8579518,-3667.20847817053,3725.87112357765,3641.3057202224
A/Bahia/65/2011,2011.11,Brazil,Bahia,-41.7007272,-12.579738,4642.58611518536,-4136.49904463065,-1387.59173277221
A/Hyogo/10K311/2011,2011.121,Japan,Hyogo,134.5453787,34.8579518,-3667.20847817053,3725.87112357765,3641.3057202224
SHANGHAI-LUWAN/188/2011,2011.121,China,Shanghai,121.473701,31.230416,-2844.32115801232,4646.29603565653,3303.24254318782
A/Sergipe/152/2011,2011.123,Brazil,Sergipe,-37.3856581,-10.5740934,4976.22013340018,-3802.63421504522,-1169.12241040454
A/Osaka/10K361/2011,2011.123,Japan,Osaka,135.5022535,34.6937249,-3736.34773631154,3671.40983856652,3626.30616338949
CHONGQING-WANZHOU/182/2011,2011.137,China,Chongqing,106.912251,29.4315861,-1614.17715742069,5308.80132296015,3130.6072282862
A/Hokkaido/10H079/2011,2011.14,Japan,Hokkaido,142.8634737,43.2203266,-3701.16606990569,2802.88080600502,4362.89696306337
BEIJING-XICHENG/1409/2011,2011.142,China,Beijing,116.4073963,39.9041999,-2173.63487096833,4377.34013355384,4087.03386368272
A/Sergipe/155/2011,2011.148,Brazil,Sergipe,-37.3856581,-10.5740934,4976.22013340018,-3802.63421504522,-1169.12241040454
A/Boston/DOA61/2011,2011.148,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
A/Nagasaki/10N090/2011,2011.151,Japan,Nagasaki,129.8778888,32.7503334,-3435.45413880803,4111.98071004047,3446.57953635221
A/Sergipe/146/2011,2011.156,Brazil,Sergipe,-37.3856581,-10.5740934,4976.22013340018,-3802.63421504522,-1169.12241040454
JILIN-JILIN-CHUANYING/1156/2011,2011.167,China,Jilin,126.4371385,43.1520105,-2760.58213988285,3739.28563267594,4357.35816822798
HEILONGJIANG-HARBIN-NANGANG/124/2011,2011.181,China,Harbin,126.534967,45.803775,-2643.98736686817,3568.58703258211,4567.73011404224
A/Guangdong/94/2011,2011.184,China,Guangdong,113.7632828,23.3790333,-2356.47941494241,5352.14067137766,2528.08939729944
HEILONGJIANG-HEGANG-XIANGYANG/1125/2011,2011.184,China,Heilongjiang,128.738231,47.1216472,-2712.75200590361,3381.44159014798,4668.66901020874
HUNAN-CHENZHOU-BEIHU/1143/2011,2011.189,China,Hunan,111.8568586,27.6252995,-2101.45969428921,5238.94028445726,2954.15179859952
A/Boston/DOA75/2011,2011.189,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
A/Sergipe/176/2011,2011.2,Brazil,Sergipe,-37.3856581,-10.5740934,4976.22013340018,-3802.63421504522,-1169.12241040454
LIAONING-FUXIN-HAIZHOU/1118/2011,2011.219,China,Liaoning,122.5290376,41.9436543,-2548.1621473569,3995.3435843278,4258.37296557595
A/Parana/192/2011,2011.222,Brazil,Parana,-52.0215415,-25.2520888,3545.84769913535,-4541.99692320267,-2717.87951244239
A/Boston/DOA85/2011,2011.222,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
A/Bahia/100/2011,2011.225,Brazil,Bahia,-41.7007272,-12.579738,4642.58611518536,-4136.49904463065,-1387.59173277221
A/Minas_Gerais/239/2011,2011.258,Brazil,MinasGerais,-44.5550308,-18.512178,4304.91958466434,-4238.56800863529,-2022.83207551859
A/Bahia/98/2011,2011.282,Brazil,Bahia,-41.7007272,-12.579738,4642.58611518536,-4136.49904463065,-1387.59173277221
HUNAN-HENGYANG-YANFENG/165/2011,2011.282,China,Hunan,111.8568586,27.6252995,-2101.45969428921,5238.94028445726,2954.15179859952
HEILONGJIANG-QITAIHE-TAOSHAN/147/2011,2011.285,China,Heilongjiang,128.738231,47.1216472,-2712.75200590361,3381.44159014798,4668.66901020874
A/Parana/199/2011,2011.332,Brazil,Parana,-52.0215415,-25.2520888,3545.84769913535,-4541.99692320267,-2717.87951244239
A/Bahia/97/2011,2011.518,Brazil,Bahia,-41.7007272,-12.579738,4642.58611518536,-4136.49904463065,-1387.59173277221
A/Singapore/GP1231/2011,2011.526,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/KK325/2011,2011.605,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/SGH04/2011,2011.622,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/GP1446/2011,2011.644,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/TT603/2011,2011.707,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/KK398/2011,2011.715,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/TT609/2011,2011.723,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/TT638/2011,2011.742,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/KK413/2011,2011.753,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/GP1635/2011,2011.795,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/TT728/2011,2011.868,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/GP1776/2011,2011.893,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Singapore/KK535/2011,2011.926,Singapore,Singapore,103.819836,1.352083,-1521.41484075539,6184.84749431791,150.330816397442
A/Japan/AF2772/2011,2011.967,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Korea/AF2782/2012,2012.027,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Japan/AF2779/2012,2012.033,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Korea/AF2784/2012,2012.049,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Japan/AF2777/2012,2012.055,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Korea/AF2808/2012,2012.063,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/District_of_Columbia/AF2775/2012,2012.066,USA,DistrictOfColumbia,-77.0368707,38.9071923,1112.12762627851,-4831.33637821491,4001.37500659528
A/Japan/AF2826/2012,2012.099,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Korea/AF2827/2012,2012.107,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Colorado/AF2822/2012,2012.118,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
A/Japan/AF2847/2012,2012.123,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Japan/AF2849/2012,2012.137,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Korea/AF2856/2012,2012.14,SouthKorea,SouthKorea,127.766922,35.907757,-3160.41106100147,4079.23803907261,3736.47694306851
A/Nebraska/AF2854/2012,2012.162,USA,Nebraska,-99.9018131,41.4925374,-820.619652111396,-4701.06025508447,4220.93080547806
A/California/3022/2012,2012.184,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
A/Colorado/2971/2012,2012.186,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
A/Japan/2981/2012,2012.197,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Colorado/3010/2012,2012.216,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
A/Washington/2997/2012,2012.227,USA,Washington,-120.7401385,47.7510741,-2189.52123352303,-3681.69628192385,4716.0099931637
A/Washington/2998/2012,2012.23,USA,Washington,-120.7401385,47.7510741,-2189.52123352303,-3681.69628192385,4716.0099931637
A/Ohio/2990/2012,2012.233,USA,Ohio,-82.907123,40.4172871,598.932358966805,-4813.39494582376,4130.63555943886
A/Ohio/2987/2012,2012.233,USA,Ohio,-82.907123,40.4172871,598.932358966805,-4813.39494582376,4130.63555943886
A/California/3000/2012,2012.241,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
A/Japan/3004/2012,2012.244,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Japan/3003/2012,2012.252,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
A/Colorado/3005/2012,2012.258,USA,Colorado,-105.7820674,39.5500507,-1336.0913155852,-4727.29344342081,4056.74718169723
A/California/3006/2012,2012.271,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
A/Japan/3018/2012,2012.29,Japan,Japan,138.252924,36.204824,-3835.52683298475,3422.98692951049,3763.1815520719
B/Hong_Kong/06/2001,2001.019,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/INDIA/77311/2001,2001.025,India,India,78.96288,20.593684,1141.75497294676,5853.5705742363,2240.92572705707
B/Hong_Kong/22/2001,2001.047,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Hong_Kong/28/2001,2001.058,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/SICHUAN/34/2001,2001.134,China,Sichuan,102.8054753,30.2638032,-1219.63270911682,5365.85989212659,3210.86976891302
B/Hong_Kong/123/2001,2001.145,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Taiwan/1484/2001,2001.395,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/HONGKONG/329/2001,2001.674,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Hong_Kong/167/2002,2002.005,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Hong_Kong/1115/2002,2002.038,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Hong_Kong/1351/02,2002.044,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Hong_Kong/1434/2002,2002.047,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/New_York/2/2002,2002.093,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/New_Jersey/1/2002,2002.11,USA,NewJersey,-74.4056612,40.0583238,1310.86909973804,-4696.79718761407,4100.16577491356
B/New_York/7/2002,2002.118,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/Wisconsin/7/2002,2002.132,USA,Wisconsin,-88.7878678,43.7844397,97.2990469287213,-4598.50255502129,4408.39518951392
B/Houston/B71/2002,2002.145,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/England/401/2002,2002.17,UnitedKingdom,England,-1.1743197,52.3555177,3890.33523473628,-79.7464866836686,5044.65789318077
B/England/403/2002,2002.173,UnitedKingdom,England,-1.1743197,52.3555177,3890.33523473628,-79.7464866836686,5044.65789318077
B/Houston/B74/2002,2002.208,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Iowa/03/2002,2002.211,USA,Iowa,-93.097702,41.8780025,-256.340552369543,-4736.71080976144,4252.94030358997
B/Houston/B75/2002,2002.214,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Houston/B77/2002,2002.216,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Houston/B70/2002,2002.219,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/England/437/2002,2002.326,UnitedKingdom,England,-1.1743197,52.3555177,3890.33523473628,-79.7464866836686,5044.65789318077
B/Taiwan/2643/2002,2002.384,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/England/443/2002,2002.433,UnitedKingdom,England,-1.1743197,52.3555177,3890.33523473628,-79.7464866836686,5044.65789318077
B/Taiwan/3246/2002,2002.447,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/Perth/25/2002,2002.518,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/TEXAS/57/2002,2002.923,USA,Texas,-99.9018131,31.9685988,-929.404679380961,-5324.2539194446,3373.15403490911
B/South_Dakota/3/2003,2003.008,USA,SouthDakota,-99.9018131,43.9695148,-788.48393472602,-4516.96529296613,4423.22943411467
B/Missouri/11/2003,2003.016,USA,Missouri,-91.8318334,37.9642529,-160.561220072479,-5020.2958122672,3919.246235176
B/NAGASAKI/22/2007,2003.027,Japan,Nagasaki,129.8778888,32.7503334,-3435.45413880803,4111.98071004047,3446.57953635221
B/SHANGHAI/47/2003,2003.038,China,Shanghai,121.473701,31.230416,-2844.32115801232,4646.29603565653,3303.24254318782
B/Houston/B84/2003,2003.038,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Georgia/NHRC0001/2003,2003.041,USA,Georgia,-82.9000751,32.1656221,666.592149855698,-5351.77868660387,3391.71944526126
B/Ningbo/7/2003,2003.041,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/Houston/B81/2003,2003.041,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Houston/B88/2003,2003.044,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/HUBEI/40/2003,2003.044,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/Houston/B87/2003,2003.049,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Houston/B86/2003,2003.055,USA,Houston,-95.3698028,29.7604267,-517.584610433721,-5506.44726908947,3162.40187891723
B/Perth/201/2003,2003.058,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/HONGKONG/5879/2003,2003.063,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/GERMANY/815/2003,2003.071,Germany,Germany,10.451526,51.165691,3928.78213289427,724.71921851619,4962.77079931806
B/Mississippi/4/2003,2003.077,USA,Mississippi,-89.3985283,32.3546679,56.4964577944399,-5381.61592823558,3409.49543938949
B/PHILLIPPNES/1159146/2003,2003.085,Philippines,Philippines,121.774017,12.879721,-3270.37378440561,5279.91777086431,1420.12838968306
B/South_Carolina/4/2003,2003.099,USA,SouthCarolina,-81.1637245,33.836081,812.907208284529,-5229.16046533976,3547.49259314896
B/South_Carolina/04/2003,2003.099,USA,SouthCarolina,-81.1637245,33.836081,812.907208284529,-5229.16046533976,3547.49259314896
B/NAGASAKI/24/2007,2003.112,Japan,Nagasaki,129.8778888,32.7503334,-3435.45413880803,4111.98071004047,3446.57953635221
B/Maryland/7/2003,2003.118,USA,Maryland,-76.6412712,39.0457549,1143.21973226328,-4814.11349287196,4013.35282793726
B/Illinois/NHRC0001/2003,2003.148,USA,Illinois,-89.3985283,40.6331249,50.7544180857833,-4834.65327671676,4148.87848496152
B/Wyoming/2/2003,2003.156,USA,Wyoming,-107.2902839,43.0759678,-1383.1367994784,-4443.39476768549,4351.18564674433
B/Nevada/2/2003,2003.167,USA,Nevada,-116.419389,38.8026097,-2209.1097337994,-4446.44396594099,3992.31903056103
B/Missouri/NHRC0001/2003,2003.17,USA,Missouri,-91.8318334,37.9642529,-160.561220072479,-5020.2958122672,3919.246235176
B/Virginia/3/2003,2003.173,USA,Virginia,-78.6568942,37.4315734,995.039766633382,-4960.26316049992,3872.37991955923
B/California/NHRC0004/2003,2003.175,USA,California,-119.4179324,36.778261,-2506.42759441741,-4444.93898414349,3814.44349036454
B/SICHUAN/259/2003,2003.178,China,Sichuan,102.8054753,30.2638032,-1219.63270911682,5365.85989212659,3210.86976891302
B/Montana/1/2003,2003.186,USA,Montana,-110.3625658,46.8796822,-1515.2897840196,-4082.65388499084,4650.31989499809
B/Alaska/16/2003,2003.216,USA,Alaska,-117.320419,34.509917,-2409.51903097228,-4664.27834815645,3609.48286189328
B/ROMANIA/903/2003,2003.23,Romania,Romania,24.96676,45.943161,4016.22177540192,1869.95909481565,4578.52122791886
B/Hong_Kong/553a/2003,2003.244,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONGKONG/553/2003,2003.244,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Arizona/12/2003,2003.285,USA,Arizona,-111.0937311,34.0489281,-1899.79578539274,-4925.0402155621,3567.12711420549
B/Arizona/13/2003,2003.288,USA,Arizona,-111.0937311,34.0489281,-1899.79578539274,-4925.0402155621,3567.12711420549
B/Massachusetts/5/2003,2003.373,USA,Massachusetts,-71.3824374,42.4072107,1501.80163552448,-4457.99248927852,4296.57256578686
B/HONGKONG/6328/2003,2003.416,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONGKONG/6400/2003,2003.584,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/NAGASAKI/25/2007,2003.693,Japan,Nagasaki,129.8778888,32.7503334,-3435.45413880803,4111.98071004047,3446.57953635221
B/HIROSHIMA/320/2007,2003.888,Japan,Hiroshima,132.4553055,34.3852894,-3549.0406135108,3879.16898880776,3598.05498567254
B/FUJIAN/198/2003,2003.923,China,Fujian,117.9249002,26.4836842,-2670.52977975708,5038.45691660811,2841.1025315737
B/FUJIAN/203/2003,2003.923,China,Fujian,117.9249002,26.4836842,-2670.52977975708,5038.45691660811,2841.1025315737
B/Paraguay/636/2003,2003.948,Paraguay,Paraguay,-58.443832,-23.442503,3058.95947685604,-4980.80148760757,-2534.56593127873
B/New_York/18/2003,2003.962,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/HIROSHIMA/321/2007,2003.964,Japan,Hiroshima,132.4553055,34.3852894,-3549.0406135108,3879.16898880776,3598.05498567254
B/HYOGO/20/2008,2004.06,Japan,Hyogo,134.5453787,34.8579518,-3667.20847817053,3725.87112357765,3641.3057202224
B/SHIGA/6/2008,2004.071,Japan,Shiga,136.0563212,35.3292014,-3742.48550207645,3606.97344408601,3684.18048423334
B/WAKAYAMA/10/2008,2004.071,Japan,Wakayama,135.3745358,33.9480914,-3761.425016752,3712.56770579761,3557.83134412256
B/SAKAI/5/2008,2004.071,Japan,Sakai,135.4831176,34.5733261,-3740.54659088739,3677.99204405452,3615.29068337144
B/Florida/1/2004,2004.074,USA,Florida,-81.5157535,27.6648274,832.503770064826,-5580.90909351175,2958.04532804785
B/TOTTORI/1/2008,2004.082,Japan,Tottori,134.2351011,35.5011082,-3618.23454864052,3716.1544907383,3699.75885051847
B/GUANGDONGLUOHU/169/2008,2004.09,China,Guangdong,113.7632828,23.3790333,-2356.47941494241,5352.14067137766,2528.08939729944
B/NEWYORK/9/2004,2004.093,USA,NewYork,-74.0059728,40.7127753,1330.60949935221,-4642.21315278307,4155.59579415052
B/TAIWAN/1558/2004,2004.123,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/TOTTORI/2/2008,2004.129,Japan,Tottori,134.2351011,35.5011082,-3618.23454864052,3716.1544907383,3699.75885051847
B/SAKAI/7/2008,2004.142,Japan,Sakai,135.4831176,34.5733261,-3740.54659088739,3677.99204405452,3615.29068337144
B/KYONGGI/501/2004,2004.153,SouthKorea,Gyeonggi,127.5183,37.4138,-3081.78743147987,4013.60862554069,3870.81038390647
B/OKAYAMA/1/2008,2004.156,Japan,Okayama,133.919795,34.6555312,-3635.21053640902,3774.93149042397,3622.81349210614
B/SHIZUOKA/316/2008,2004.159,Japan,Shizuoka,138.3190276,35.0929397,-3893.28907003678,3466.47541155473,3662.71612853339
B/OSAKA/1/2008,2004.159,Japan,Osaka,135.5022535,34.6937249,-3736.34773631154,3671.40983856652,3626.30616338949
B/EHIME/1/2008,2004.17,Japan,Ehime,132.7857583,33.6025306,-3604.40959953364,3894.34956312727,3525.89193239954
B/EHIME/3/2008,2004.208,Japan,Ehime,132.7857583,33.6025306,-3604.40959953364,3894.34956312727,3525.89193239954
B/FUKUSHIMA/10/2008,2004.216,Japan,Fukushima,140.1832516,37.3834373,-3888.36035442974,3241.58581592648,3868.12824917728
B/EHIME/4/2008,2004.225,Japan,Ehime,132.7857583,33.6025306,-3604.40959953364,3894.34956312727,3525.89193239954
B/BRAZIL/658/2004,2004.23,Brazil,Brazil,-73.9892498,40.7601055,1331.01708947819,-4638.52335941119,4159.58357912349
B/HUBEIJIANGAN/1131/2008,2004.301,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/SHIMANE/12/2008,2004.307,Japan,Shimane,132.6293446,35.1244094,-3529.07718814445,3833.89979230085,3665.57875139983
B/HUBEIJIANGAN/1146/2008,2004.321,China,Hubei,112.2384017,30.7378118,-2072.44287386275,5068.6526420369,3256.28345340939
B/COLOMBIA/4594/2004,2004.384,Colombia,Colombia,-74.297333,4.570868,1718.79690282607,-6113.72229077393,507.718384667633
B/Ningbo/602/2004,2004.425,China,Ningbo,121.54399,29.868336,-2890.29158028472,4708.40900389868,3172.81266905897
B/MALAYSIA/2506/2004,2004.447,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/CHIBA/4/2008,2004.493,Japan,Chiba,140.1832516,35.3354155,-3992.05493475127,3328.03224838631,3684.74419079925
B/TALCAHUANO/6830/2004,2004.51,Chile,Talcahuano,-73.1169808,-36.7247834,1483.01252786644,-4886.37502842536,-3809.67897909683
B/Malaysia/1523/2004,2004.532,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/CHIBA/5/2008,2004.6,Japan,Chiba,140.1832516,35.3354155,-3992.05493475127,3328.03224838631,3684.74419079925
B/Malaysia/29570/2004,2004.652,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Perth/12/2004,2004.688,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/Phitsanulok/2053/2004,2004.753,Thailand,Phitsanulok,100.2658516,16.8211238,-1086.83172084976,6000.77649249989,1843.67006202722
B/Perth/33/2004,2004.764,Australia,Perth,115.8604572,-31.9505269,-2357.91848167421,4864.48272794179,-3371.4491280954
B/Malaysia/2276/2004,2004.827,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Washington/1/2004,2004.885,USA,Washington,-120.7401385,47.7510741,-2189.52123352303,-3681.69628192385,4716.0099931637
B/Malaysia/30238/2004,2004.893,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/Hong_Kong/310/2004,2004.899,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONGKONG/310E/2004,2004.899,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/HONGKONG/312/2004,2004.912,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/WULUMUQI/26/2004,2004.918,China,Urumqi,87.616848,43.825592,191.125362984454,4592.38892946219,4411.69763426474
B/SHANGHAIPUDONGXIN/240/2008,2004.923,China,Shanghai,121.473701,31.230416,-2844.32115801232,4646.29603565653,3303.24254318782
B/TAIWAN/48/2008,2004.923,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/Michigan/3/2004,2004.94,USA,Michigan,-85.6023643,44.3148443,349.538088937831,-4545.10476510075,4450.7849643226
B/Malaysia/30383/2004,2004.942,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/HONGKONG/318/2004,2004.956,HongKong,HongKong,114.1693611,22.3193039,-2413.08682906131,5377.05010200387,2419.5010138355
B/Malaysia/30474/2004,2004.975,Malaysia,Malaysia,101.975766,4.210484,-1318.40153450384,6215.51735565509,467.763182997813
B/South_Carolina/NHRC0001/2004,2004.978,USA,SouthCarolina,-81.1637245,33.836081,812.907208284529,-5229.16046533976,3547.49259314896
B/Delhi/058682/301204,2004.997,India,Delhi,77.1024902,28.7040592,1247.30308810411,5447.09915344866,3059.89980537023
B/Nevada/1/2005,2005.008,USA,Nevada,-116.419389,38.8026097,-2209.1097337994,-4446.44396594099,3992.31903056103
B/Michigan/1/2005,2005.022,USA,Michigan,-85.6023643,44.3148443,349.538088937831,-4545.10476510075,4450.7849643226
B/Taiwan/94/2005,2005.025,Taiwan,Taiwan,120.960515,23.69781,-3001.17422007633,5002.59853286656,2560.58630389811
B/Pune/05559/190105,2005.049,India,Pune,73.8567437,18.5204303,1679.6527742163,5802.84731955016,2023.70218759011
B/Arizona/16/2005,2005.052,USA,Arizona,-111.0937311,34.0489281,-1899.79578539274,-4925.0402155621,3567.12711420549
B/INDONESIA/0955/2005,2005.068,Indonesia,Indonesia,113.921327,-0.789275,-2583.07987608216,5823.19821325521,-87.760600047503
